时间,收盘点位,市值(元),流通市值(元),PE-TTM市值加权,PE-TTM 分位点,PE-TTM 80%分位点,PE-TTM 50%分位点,PE-TTM 20%分位点
2019-03-13,5424.86,8104945134392.598,6418465152015,21.0874,0.0578,55.1057,35.4419,27.7632
2019-03-12,5551,8284720351322.898,6551734360447,21.5615,0.0629,55.1057,35.4622,27.7637
2019-03-11,5456.38,8140210574866.398,6435945031132,21.2153,0.0592,55.1057,35.474,27.7804
2019-03-08,5245.7,7827951341963.498,6188561915185,20.3943,0.0511,55.1057,35.4858,27.7862
2019-03-07,5458.62,8150666598440.298,6446240855566,21.2349,0.0589,55.1057,35.4927,27.7897
2019-03-06,5390.03,8055749516480.997,6372309521713,20.9876,0.0562,55.1481,35.4997,27.7897
2019-03-05,5295.29,7921937242430.198,6268578238251,20.639,0.0535,55.1481,35.5035,27.7899
2019-03-04,5158.25,7732913360028.598,6117978796451,20.1465,0.0492,55.1481,35.5074,27.7927
2019-03-01,5067.23,7599035630565.099,6013893862536,19.7978,0.0441,55.1481,35.5278,27.8006
2019-02-28,5025.29,7530138492412.5,5947515706995,19.6183,0.0417,55.1481,35.5482,27.8009
2019-02-27,5017.88,7521883286656.3,5937794403877,19.5883,0.0411,55.1994,35.5667,27.8009
2019-02-26,5038.54,7549794561169.398,5958939460537,19.661,0.0421,55.1994,35.5852,27.8033
2019-02-25,5044.35,7539991454512.298,5954065048484,19.6355,0.0418,55.1994,35.5989,27.8101
2019-02-22,4777.3,7146118992467.999,5647374495476,18.6098,0.0248,55.1994,35.6126,27.812
2019-02-21,4659.14,6973349266725.598,5513631838358,18.1656,0.0214,55.1994,35.6243,27.813
2019-02-20,4667.62,6986239534463.103,5523036909023,18.1992,0.0218,55.2485,35.6361,27.813
2019-02-19,4667.28,6987554793559.2,5520429521794,18.2027,0.0218,55.2485,35.6725,27.8164
2019-02-18,4661,6984343811111.001,5517577966073,18.1943,0.0214,55.2485,35.709,27.8184
2019-02-15,4502.73,6751876057497.299,5334806663298,17.5887,0.0184,55.2485,35.7124,27.8185
2019-02-14,4532.17,6800052574151.398,5371892912214,17.7142,0.0191,55.2485,35.7157,27.8266
2019-02-13,4512.41,6769276514488.403,5344454799038,17.634,0.0184,55.2493,35.7221,27.8266
2019-02-12,4439.48,6665050211890.497,5263417239342,17.345,0.0157,55.2493,35.7284,27.8273
2019-02-11,4402.87,6611542535797.198,5222955715758,17.2176,0.015,55.2493,35.7287,27.8274
2019-02-01,4294.27,6453759837172.198,5089689455532,16.7806,0.0078,55.2493,35.7289,27.8307
2019-01-31,4176.47,6277239095776.697,4956573459256,16.3217,0.0014,55.2493,35.7452,27.8316
2019-01-30,4211.62,6325390482293.007,4994489047952,16.4469,0.002,55.2526,35.7615,27.8316
2019-01-29,4254.29,6388219195701.698,5040339399752,16.6102,0.0038,55.2526,35.7767,27.8327
2019-01-28,4307.22,6463478738880.996,5095917390198,16.8059,0.0075,55.2526,35.7919,27.8414
2019-01-25,4318.44,6480557231750.201,5105096402354,16.8503,0.0085,55.2526,35.8488,27.8429
2019-01-24,4338.17,6506046991766.104,5124300292483,16.9166,0.0092,55.2526,35.9057,27.8597
2019-01-23,4315.68,6474894025190.692,5098677957771,16.8356,0.0082,55.2977,35.9146,27.8597
2019-01-22,4308.25,6461604335855.2,5088099815570,16.801,0.0072,55.2977,35.9235,27.8699
2019-01-21,4373.63,6555653285308.398,5162233805475,17.0456,0.0092,55.2977,35.9372,27.8699
2019-01-18,4347.81,6511779191636.895,5125770221899,16.9315,0.0089,55.2977,35.9509,27.8745
2019-01-17,4303.73,6428262409932.6,5083367982290,16.7677,0.0065,55.2977,35.9613,27.8769
2019-01-16,4336.88,6477028789269.099,5120954132334,16.8949,0.0079,55.3255,35.9717,27.8769
2019-01-15,4347.36,6488266785658.198,5130900254806,16.9242,0.0079,55.3255,35.9801,27.8807
2019-01-14,4286.55,6397039635008.698,5060393289899,16.6863,0.0051,55.3255,35.9884,27.9076
2019-01-11,4314.88,6438176975562.998,5089135438864,16.7936,0.0062,55.3255,36.0091,27.9102
2019-01-10,4281.86,6392027262387.596,5051150706965,16.6732,0.0045,55.3255,36.0299,27.9197
2019-01-09,4288.77,6400347138000.097,5058478474273,16.6949,0.0051,55.3451,36.0346,27.9197
2019-01-08,4277.3,6381455307404.2,5042429410372,16.6456,0.0041,55.3451,36.0394,27.9229
2019-01-07,4288.32,6397797501096.7,5054001984848,16.6882,0.0045,55.3451,36.0513,27.9415
2019-01-04,4210.88,6284911486063.203,4962974815533,16.3938,0.0017,55.3451,36.0632,27.9451
2019-01-03,4112.81,6143622224068.002,4852787818534,16.0252,0,55.3451,36.0848,27.9567
2019-01-02,4131.96,6176342365899.599,4874275362323,16.1106,0,55.4009,36.1063,27.9567
2018-12-28,4168.04,6234317293456.895,4907165499802,16.2506,0.0003,55.4009,36.1113,27.969
2018-12-27,4161.27,6222722361564.701,4898548363386,16.2203,0,55.4009,36.1164,27.9732
2018-12-26,4208.41,6289216152105.499,4951262886186,16.3937,0,55.4009,36.1381,27.98
2018-12-25,4225.51,6313226063559.502,4963246624919,16.4563,0.0003,55.4009,36.1599,27.9824
2018-12-24,4274.72,6381698870957.003,5019433397473,16.6347,0.0014,55.5289,36.1737,27.9824
2018-12-21,4231.14,6313164383355.804,4948649254968,16.4561,0,55.5289,36.1875,27.9825
2018-12-20,4259.76,6353616597265.303,4982516552205,16.5604,0.0003,55.5289,36.1934,27.9849
2018-12-19,4247.9,6335537909414.893,4966742654672,16.5133,0,55.5289,36.1992,27.9849
2018-12-18,4307.27,6422194102882.104,5031000264597,16.7391,0.0007,55.5289,36.2,27.9859
2018-12-17,4330.65,6449488238397.899,5059202720029,16.8103,0.0007,55.5432,36.2007,27.9859
2018-12-14,4337.1,6142261717325.895,4895016943628,18.6896,0.011,55.5432,36.212,27.9952
2018-12-13,4443.16,6286179251192.299,5006689358037,19.1275,0.019,55.5432,36.2232,28.0053
2018-12-12,4393.32,6215024329015.902,4948545345928,18.911,0.0148,55.5432,36.2235,28.0093
2018-12-11,4395.57,6215739541233.2,4945554608293,18.9131,0.0148,55.5432,36.2237,28.0104
2018-12-10,4359.31,6164199644599.995,4903878188678,18.7563,0.0117,55.551,36.2279,28.0104
2018-12-07,4410.96,6234421680095.899,4956757282342,18.97,0.0155,55.551,36.232,28.0108
2018-12-06,4411.09,6233768187203.202,4952230405236,18.968,0.0152,55.551,36.2325,28.0142
2018-12-05,4502.7,6363041083333.503,5051452633044,19.3613,0.0194,55.551,36.2329,28.0185
2018-12-04,4536.21,6409971397129.496,5089834172918,19.5041,0.0207,55.551,36.2445,28.0289
2018-12-03,4515.17,6382120116309.199,5065900179288,19.4194,0.0194,55.5602,36.2561,28.0289
2018-11-30,4376.65,6188717876516.599,4914154059100,18.8309,0.0131,55.5602,36.2598,28.0377
2018-11-29,4345.7,6144790526397.899,4875828034090,18.6973,0.0111,55.5602,36.2636,28.0424
2018-11-28,4441.86,6275171174803.606,4976282550389,19.0955,0.0159,55.5602,36.2702,28.0602
2018-11-27,4387.65,6200477067261.304,4915895253600,18.8682,0.0132,55.5602,36.2769,28.0621
2018-11-26,4367.46,6175922774327.798,4895154358857,18.7935,0.0118,55.5827,36.2845,28.0621
2018-11-23,4374.76,6187187523813.702,4900296005459,18.8278,0.0121,55.5827,36.2921,28.0647
2018-11-22,4551.33,6430461065006.101,5093836041805,19.5681,0.0205,55.5827,36.2978,28.0763
2018-11-21,4554.67,6433591099975.605,5096329980641,19.5776,0.0205,55.5827,36.3035,28.0798
2018-11-20,4537.45,6408986228064.802,5078228062097,19.5027,0.018,55.5827,36.3211,28.0806
2018-11-19,4670.74,6596861269317.697,5226153009505,20.0744,0.0257,55.7081,36.3387,28.0806
2018-11-16,4659.1,6579870548276.5,5203536004147,19.9971,0.0246,55.7081,36.3571,28.082
2018-11-15,4619.81,6526258769101.099,5160023016478,19.7974,0.0219,55.7081,36.3755,28.0881
2018-11-14,4545.51,6422183135072.201,5080518416710,19.4817,0.0177,55.7081,36.4209,28.0901
2018-11-13,4563.54,6448822988035.501,5097163698906,19.5667,0.0195,55.7081,36.4663,28.0949
2018-11-12,4481.69,6337671455534.8,5006239648560,19.2337,0.0167,55.719,36.4808,28.0949
2018-11-09,4368.61,6180694907764.897,4881811736787,18.7573,0.0115,55.719,36.4953,28.1003
2018-11-08,4382.33,6197257069196.899,4895071515487,18.8076,0.0115,55.719,36.4978,28.1081
2018-11-07,4415.14,6243062482552.899,4930562138564,18.9466,0.0122,55.719,36.5002,28.1406
2018-11-06,4438.1,6275818746649.399,4955956796465,19.046,0.0129,55.719,36.5024,28.15
2018-11-05,4440.83,6280285725662.807,4956676195709,19.0595,0.0132,55.7566,36.5046,28.15
2018-11-02,4437.95,6280596438692.601,4944903486216,19.052,0.0129,55.7566,36.513,28.1602
2018-11-01,4298.98,6085356326697.403,4791831333994,18.3936,0.0101,55.7566,36.5215,28.1646
2018-10-31,4272.55,6045715422017.701,4763336475557,18.292,0.0094,55.7566,36.545,28.1762
2018-10-30,4204.54,5948478498689.605,4686870047940,17.6406,0.0066,55.7566,36.5684,28.1772
2018-10-29,4162.53,5889778457535.697,4642871233552,17.2857,0.0038,55.8609,36.5741,28.1772
2018-10-26,4233.96,5989963160879.1,4719190774109,17.467,0.0052,55.8609,36.5797,28.1811
2018-10-25,4234.42,5991909469930.499,4719450930610,17.3543,0.0038,55.8609,36.6293,28.1814
2018-10-24,4245.49,6007478934449.997,4732439172958,17.4001,0.0038,55.8609,36.6789,28.1936
2018-10-23,4253.56,6018146704259.3,4741443305189,17.4342,0.0038,55.8609,36.68,28.2088
2018-10-22,4333.14,6132449974275.697,4833117428589,17.8078,0.0056,55.9137,36.6811,28.2088
2018-10-19,4127.99,5841798808061.203,4601022587666,17.0502,0.0014,55.9137,36.6889,28.2207
2018-10-18,4018.46,5688774241396.302,4476596503160,16.6845,0.0003,55.9137,36.6967,28.2212
2018-10-17,4133.38,5845524484852.001,4601622114622,17.1722,0.0024,55.9137,36.7174,28.2498
2018-10-16,4099.68,5806189448333.103,4565991171845,17.0566,0.001,55.9137,36.7382,28.2552
2018-10-15,4199.15,5941516151496.799,4674428181929,17.476,0.0028,55.9272,36.7449,28.2552
2018-10-12,4278.04,6048937508610.399,4765550997950,17.7613,0.0032,55.9272,36.7517,28.2639
2018-10-11,4307.42,6079995202138.504,4790501715877,17.8525,0.0035,55.9272,36.7663,28.2734
2018-10-10,4629.89,6519947954826.001,5138381890256,19.1452,0.0077,55.9272,36.7808,28.2757
2018-10-09,4634.89,6523902719542.095,5136258977387,19.1543,0.0077,55.9272,36.7871,28.284
2018-10-08,4646.49,6542148372983.802,5147420625134,19.201,0.0081,56.0198,36.7933,28.284
2018-09-28,4800.73,6751659939726.498,5311250483393,19.8152,0.0123,56.0198,36.8071,28.2977
2018-09-27,4755.38,6689157289121.2,5262549654228,19.6318,0.0112,56.0198,36.821,28.3004
2018-09-26,4815.63,6767962799982.202,5325007666562,19.863,0.0126,56.0198,36.8395,28.3226
2018-09-25,4792.55,6733332544609.3,5296936436168,19.7614,0.0116,56.0198,36.858,28.3253
2018-09-21,4805.22,6749679551938.096,5309434553757,19.8478,0.0119,56.0661,36.8747,28.3253
2018-09-20,4733.48,6650498365940.7,5227957578632,19.5561,0.0095,56.0661,36.8915,28.3312
2018-09-19,4736.89,6652020140481.995,5231741194450,19.5606,0.0095,56.0661,36.9046,28.3341
2018-09-18,4683.51,6575667617664.099,5170860174898,19.3361,0.0081,56.0661,36.9177,28.3408
2018-09-17,4602.39,6461565023563.001,5081851432212,19.0005,0.007,56.0661,36.957,28.3412
2018-09-14,4670.08,6558746062237.402,5156090005156,19.5308,0.0081,56.2023,36.9963,28.3412
2018-09-13,4721.21,6625086209242.899,5207454757357,19.7283,0.0095,56.2023,37.0256,28.3583
2018-09-12,4693.97,6584114269739.698,5175875170235,19.5398,0.0081,56.2023,37.0548,28.3584
2018-09-11,4702.9,6597121798414.996,5186764444068,19.5784,0.0085,56.2023,37.0557,28.3591
2018-09-10,4704.88,6601425025891.899,5192020857426,19.5911,0.0085,56.2023,37.0566,28.3651
2018-09-07,4791.78,6724142080121.396,5282973726996,19.9553,0.0095,56.2168,37.0624,28.3651
2018-09-06,4793.35,6719983788885.499,5281894432203,19.943,0.0092,56.2168,37.0682,28.369
2018-09-05,4815.03,6755898056728.605,5306704218970,20.0496,0.0095,56.2168,37.0736,28.3781
2018-09-04,4890.28,6862432478852.002,5389463582255,20.3682,0.0116,56.2168,37.079,28.3852
2018-09-03,4838.87,6795015037047.696,5336233618997,20.1681,0.0106,56.2168,37.0806,28.3964
2018-08-31,4814.82,6763822784499.303,5299486455323,20.0755,0.0095,56.2252,37.0821,28.3964
2018-08-30,4867.12,6839700546440.298,5356922475217,20.3777,0.011,56.2252,37.0935,28.3985
2018-08-29,4941.96,6934176201570.4,5434981483592,20.6696,0.0134,56.2252,37.1049,28.4034
2018-08-28,4974.21,6982286662113.8,5470713465413,20.868,0.0145,56.2252,37.1149,28.4043
2018-08-27,4960.07,6966739047403.002,5456048887207,20.9662,0.0149,56.2252,37.1248,28.4082
2018-08-24,4852.29,6813465503271.599,5334835286052,20.4309,0.0113,56.2507,37.1572,28.4082
2018-08-23,4863.67,6830775092955.304,5336501082731,20.5456,0.0124,56.2507,37.1896,28.4107
2018-08-22,4837.02,6797552814779,5312273495454,20.528,0.012,56.2507,37.1999,28.4111
2018-08-21,4891.98,6875522357575.898,5370401451773,20.8023,0.0127,56.2507,37.2102,28.4176
2018-08-20,4832.65,6790041257236.096,5304186172836,20.6061,0.012,56.2507,37.2158,28.4206
2018-08-17,4803.03,6749255696590.204,5259776131001,20.5175,0.0117,56.3009,37.2214,28.4206
2018-08-16,4888.37,6864105333430.103,5351900224781,20.9565,0.0124,56.3009,37.2268,28.4223
2018-08-15,4932.81,6927201032190.4,5400868448026,21.3573,0.0163,56.3009,37.2322,28.4243
2018-08-14,5037.88,7073246844364.602,5516266651814,21.8217,0.0223,56.3009,37.2924,28.4321
2018-08-13,5055.28,7096097373078.398,5535291829874,21.8864,0.0238,56.3009,37.3526,28.4341
2018-08-10,5030.51,7065516890303.498,5510443962142,21.8108,0.0217,56.6028,37.3561,28.4341
2018-08-09,5004.77,7033041853336.796,5480745469367,21.808,0.0213,56.6028,37.3595,28.4357
2018-08-08,4880.57,6861503027385.901,5348117792644,21.2829,0.0153,56.6028,37.3685,28.4393
2018-08-07,4956.87,6967133035540.5,5428056114856,21.6386,0.0188,56.6028,37.3776,28.4393
2018-08-06,4825.25,6784018949519.595,5285009161179,21.1099,0.0135,56.6028,37.3807,28.4401
2018-08-03,4929.75,6932051378240.6,5396797058054,21.5802,0.0171,56.6503,37.3839,28.4401
2018-08-02,4996.01,7024198706814.5,5467605950670,21.8824,0.0213,56.6503,37.4418,28.4473
2018-08-01,5105.37,7182829060576.302,5585602113022,22.3923,0.0285,56.6503,37.4998,28.4491
2018-07-31,5188.72,7301609320497.7,5676157734868,22.7748,0.0367,56.6503,37.506,28.4525
2018-07-30,5185.15,7295622773381.691,5672315383351,22.7709,0.036,56.6503,37.5122,28.4692
2018-07-27,5249.29,7384310986800.104,5740176619568,23.0505,0.0413,56.6571,37.5417,28.4692
2018-07-26,5273.48,7415127144446.602,5763609694940,23.1478,0.0424,56.6571,37.5711,28.4708
2018-07-25,5308.66,7465344679829.397,5800071658926,23.3045,0.0439,56.6571,37.5968,28.4715
2018-07-24,5304.64,7461444882502.3,5796351270460,23.3058,0.0439,56.6571,37.6225,28.4844
2018-07-23,5214,7327734264539.395,5694513974480,22.8882,0.04,56.6571,37.6449,28.4884
2018-07-20,5175.25,7273016059606.794,5651462935551,22.7173,0.0353,56.6643,37.6673,28.4884
2018-07-19,5111.33,7184977431453.295,5582193306727,22.4423,0.0286,56.6643,37.7029,28.4941
2018-07-18,5156.64,7243102655234,5628138563208,22.6238,0.0325,56.6643,37.7384,28.4971
2018-07-17,5196.2,7296221971987.1,5669323836116,22.7898,0.0361,56.6643,37.7599,28.5167
2018-07-16,5195.2,7301770102731.7,5671839865288,22.8085,0.0361,56.6643,37.7814,28.5171
2018-07-13,5204.19,7317407157010.9,5680255396000,22.8559,0.0375,56.6657,37.8035,28.5171
2018-07-12,5172.5,7272783055538.598,5644486858744,22.7165,0.0343,56.6657,37.8256,28.5195
2018-07-11,5036.16,7084591834055.3,5495723254396,22.1287,0.0243,56.6657,37.8473,28.5271
2018-07-10,5136.53,7194631095754.193,5599975236739,22.4724,0.0301,56.6657,37.8689,28.531
2018-07-09,5107.55,7145766106396.895,5564299195691,22.3198,0.0265,56.6657,37.8748,28.54
2018-07-06,4996.63,6985457561398.798,5440822655990,21.8137,0.0201,56.7579,37.8807,28.54
2018-07-05,4982.76,6974138194194.394,5430828338728,21.7783,0.0193,56.7579,37.8866,28.5479
2018-07-04,5121.34,7166087818672.402,5580096341095,22.3777,0.0269,56.7579,37.8926,28.5491
2018-07-03,5197.13,7268962192688.8,5657906966245,22.699,0.0319,56.7579,37.9042,28.5507
2018-07-02,5138.78,7192823632707.097,5600548467980,22.4612,0.028,56.7579,37.9157,28.5522
2018-06-29,5217.76,7300770348284.898,5679423750088,22.7756,0.0323,56.8491,37.9166,28.5522
2018-06-28,5055.11,7076632535188.998,5488285385616,22.0764,0.0223,56.8491,37.9174,28.5559
2018-06-27,5109.5,7157520248981.299,5548697371959,22.3287,0.0255,56.8491,37.9231,28.5623
2018-06-26,5160.28,7236883053282.197,5608977932532,22.5763,0.0287,56.8491,37.9289,28.5667
2018-06-25,5125.03,7197807039479.301,5573839401178,22.4426,0.0262,56.8491,37.9297,28.5676
2018-06-22,5160.12,7240391301540.493,5608550964223,22.5753,0.028,56.9144,37.9305,28.5676
2018-06-21,5089.25,7141884521094.294,5529941135722,22.2682,0.0241,56.9144,37.9429,28.5829
2018-06-20,5198.39,7287969287378.994,5641404725292,22.7239,0.0295,56.9144,37.9554,28.5955
2018-06-19,5141.71,7200429288951.898,5578072394279,22.451,0.0263,56.9144,37.9588,28.5962
2018-06-15,5483.94,7667584985523.3,5942141616610,23.9075,0.0418,56.9144,37.9622,28.6006
2018-06-14,5586.93,7808119681668.198,6048559501672,24.3457,0.0486,57.0396,37.966,28.6006
2018-06-13,5607.02,7836103897762.002,6068792486113,24.433,0.049,57.0396,37.9698,28.6094
2018-06-12,5693.35,7958348138028.496,6160153041761,24.8141,0.0541,57.0396,37.9826,28.6133
2018-06-11,5632.36,7864478360486.098,6089615932932,24.5215,0.0494,57.0396,37.9955,28.6148
2018-06-08,5669.3,7680337687430.605,6129431932008,24.7622,0.0519,57.0396,37.9983,28.6192
2018-06-07,5738.02,7770805813116.594,6202801125087,25.0539,0.0545,57.0891,38.0011,28.6192
2018-06-06,5774.26,7822984642347.797,6241350239236,25.2221,0.057,57.0891,38.008,28.6243
2018-06-05,5779.08,7828624714032.995,6246608600852,25.2403,0.0574,57.0891,38.015,28.6266
2018-06-04,5683.15,7702968165065.597,6144906055796,24.7835,0.0524,57.0891,38.0357,28.6286
2018-06-01,5685.12,7702376440623.192,6142460864986,24.7816,0.052,57.0891,38.0565,28.6353
2018-05-31,5754.47,7796077426372.395,6216325378774,25.0831,0.0546,57.1569,38.0585,28.6353
2018-05-30,5682.59,7693755601916.198,6135874366295,24.7539,0.051,57.1569,38.0606,28.6576
2018-05-29,5835.45,7896795379725.099,6298396833736,25.4072,0.0579,57.1569,38.1021,28.6626
2018-05-28,5891.26,7972821413841.602,6358096657711,25.6518,0.0622,57.1569,38.1436,28.6636
2018-05-25,5917.8,8003273589557.202,6353223773629,25.7497,0.0648,57.1569,38.1572,28.6683
2018-05-24,5992.62,8089442150747.302,6422310782855,26.027,0.0724,57.3053,38.1708,28.6683
2018-05-23,6013.85,8118795584663.397,6443154531322,26.1214,0.0757,57.3053,38.1733,28.6777
2018-05-22,6092.91,8224875869369.896,6527685260923,26.4627,0.0884,57.3053,38.1759,28.697
2018-05-21,6072.2,8195518348014.294,6504534001296,26.3558,0.0852,57.3053,38.188,28.7021
2018-05-18,5995.15,8092807847615.694,6425341487289,26.0255,0.0722,57.3053,38.2002,28.7034
2018-05-17,5973.78,8061502380890.202,6397795765978,25.9248,0.0693,57.3284,38.2279,28.7034
2018-05-16,6004.07,8100759108840.1,6430292900828,26.0511,0.0726,57.3284,38.2556,28.7037
2018-05-15,6020.57,8117467218991.602,6443750383550,26.1066,0.0744,57.3284,38.2585,28.7134
2018-05-14,5967.55,8046676317480.3,6388715181808,25.816,0.0661,57.3284,38.2613,28.7395
2018-05-11,5991.34,8075176008779.498,6401378229452,25.9645,0.0697,57.3284,38.2627,28.7397
2018-05-10,6040.57,8140007537551.094,6450252227634,26.173,0.0767,57.3836,38.2641,28.7397
2018-05-09,6029.23,8118375828535.995,6434740673815,26.1034,0.0734,57.3836,38.2831,28.7415
2018-05-08,6041.81,8138171578381.496,6449765550514,26.1671,0.0756,57.3836,38.3021,28.7509
2018-05-07,6019.14,8102558628492.202,6421639718685,26.0526,0.072,57.3836,38.3141,28.7516
2018-05-04,5909.29,7953770228930.795,6306406535739,25.6024,0.0615,57.3836,38.3262,28.7551
2018-05-03,5910.61,7953516401751.794,6306408605130,25.6016,0.0612,57.5436,38.3546,28.7551
2018-05-02,5855.32,7878272772699.098,6248244967179,25.3594,0.0575,57.5436,38.3829,28.7589
2018-04-27,5860.98,7874997931365.304,6240535340538,25.3333,0.0572,57.5436,38.3877,28.7633
2018-04-26,5847.98,7853224806330.402,6228180272539,24.9215,0.0536,57.5436,38.3924,28.7649
2018-04-25,5959.42,8001393630260.597,6340984049437,25.4411,0.058,57.5436,38.4058,28.765
2018-04-24,5957.19,8000479945867.597,6342249247177,25.581,0.0591,57.6468,38.4192,28.765
2018-04-23,5823.92,7823483617952.4,6202404321429,25.1048,0.0544,57.6468,38.4361,28.7807
2018-04-20,5880.84,7894021034275.098,6233254166395,25.4538,0.0577,57.6468,38.4529,28.7815
2018-04-19,6004.73,8060388828288.298,6361365060833,26.1949,0.0734,57.6468,38.4724,28.7842
2018-04-18,5970.66,8010983229904.605,6318408993064,26.0583,0.069,57.6468,38.4918,28.7915
2018-04-17,5890.86,7917503713015.491,6239084538173,25.8021,0.0625,57.6535,38.4925,28.7915
2018-04-16,6012.41,8072489200862.003,6362527758912,26.5793,0.0841,57.6535,38.4932,28.7992
2018-04-13,6027.19,8102723199204.802,6381192743088,26.7539,0.0918,57.6535,38.4955,28.8076
2018-04-12,6051.33,8133135873701.694,6386210536261,26.8202,0.0951,57.6535,38.4977,28.8177
2018-04-11,6086.61,8180622362657.597,6424313498273,26.9859,0.1006,57.6535,38.5011,28.826
2018-04-10,6063.74,8138091534158.698,6399016759614,26.8959,0.097,57.6794,38.5044,28.826
2018-04-09,6025.65,8078068404849.4,6350353740408,26.7154,0.0901,57.6794,38.5097,28.8289
2018-04-04,6017.69,8071695926185.898,6339447967211,26.6943,0.089,57.6794,38.5151,28.8331
2018-04-03,6059.71,8122472023910.605,6379113809245,26.9758,0.0989,57.6794,38.5207,28.8395
2018-04-02,6121.96,8198797394600.104,6439180849015,27.1481,0.1059,57.6794,38.5263,28.8503
2018-03-30,6114.74,8182440614163.402,6413625203270,27.2913,0.1133,57.783,38.5276,28.8503
2018-03-29,6034.86,8081536967285.698,6334677294931,27.005,0.0998,57.783,38.5288,28.8519
2018-03-28,5973.34,7997260461062.802,6263545560513,26.7671,0.0921,57.783,38.55,28.8682
2018-03-27,6034.77,8082860294011.398,6328440907881,27.2517,0.1094,57.783,38.5711,28.8968
2018-03-26,5902.96,7917498294602.394,6197561300671,26.7226,0.09,57.783,38.5924,28.9029
2018-03-23,5787.15,7772260656834.298,6078819833434,26.3568,0.0783,57.7882,38.6137,28.9029
2018-03-22,6101.23,8190918652658.4,6407554824418,27.7215,0.1283,57.7882,38.6478,28.9099
2018-03-21,6129.2,8232992786006.1,6434885300383,27.8316,0.1375,57.7882,38.682,28.9142
2018-03-20,6173.7,8288492987030.797,6476291527610,28.0949,0.1534,57.7882,38.6899,28.9145
2018-03-19,6153.83,8268239630492.003,6457015862525,28.082,0.1523,57.7882,38.6977,28.9148
2018-03-16,6146.31,8267431178281.094,6455052682136,28.1081,0.1535,57.8056,38.7084,28.9148
2018-03-15,6180.11,8311883938582.202,6491508615254,28.3651,0.1642,57.8056,38.719,28.9211
2018-03-14,6189.32,8329774803072.998,6504849945075,28.4223,0.1687,57.8056,38.7345,28.9263
2018-03-13,6254.15,8410275868691.3,6565781711136,28.697,0.1864,57.8056,38.7499,28.9458
2018-03-12,6295.78,8466833449338.602,6609891059927,28.9029,0.1972,57.8056,38.7517,28.9534
2018-03-09,6206.98,8350798271282.198,6521914282561,28.5171,0.1755,57.8809,38.7535,28.9534
2018-03-08,6131.51,8251156818486.493,6444852304235,28.1814,0.1564,57.8809,38.7721,28.9652
2018-03-07,6086.49,8190857030985.202,6396970324160,27.9849,0.1458,57.8809,38.7906,28.9678
2018-03-06,6145.58,8269992521144.704,6458740079269,28.2552,0.158,57.8809,38.796,28.9694
2018-03-05,6064.1,8152921035686.104,6363494037089,27.8429,0.1388,57.8809,38.8013,28.9759
2018-03-02,6056.34,8142793335197.202,6359982830958,27.8185,0.1363,58.0128,38.8203,28.9759
2018-03-01,6090.22,8190054445653.5,6398110623457,27.98,0.1441,58.0128,38.8393,28.9759
2018-02-28,6023.68,8106926974114.194,6334520676531,27.683,0.1268,58.0128,38.8677,28.9829
2018-02-27,6010.56,8094833241279.498,6324149981880,27.6417,0.1239,58.0128,38.896,28.99
2018-02-26,6029.68,8126395716069.398,6348828608399,27.7163,0.1276,58.0128,38.9298,28.9909
2018-02-23,5897.68,7953905652860.998,6209989668026,27.128,0.1033,58.099,38.9636,28.9909
2018-02-22,5875.73,7922002754470.995,6183826457399,27.0192,0.0996,58.099,38.9773,29.0007
2018-02-14,5754.83,7761647826146.598,6052765455780,26.4723,0.0815,58.099,38.9909,29.0056
2018-02-13,5736.95,7735811289883.602,6030904166762,26.3761,0.0793,58.099,39.025,29.0069
2018-02-12,5699.1,7683420457555.006,5987381491355,26.4391,0.0804,58.099,39.0591,29.0092
2018-02-09,5554.9,7489047812700.398,5835004736581,25.7851,0.063,58.209,39.0671,29.0092
2018-02-08,5766.48,7782290833892.704,6066725604775,26.8012,0.0927,58.209,39.0752,29.0322
2018-02-07,5711.33,7712625900229.797,6011743560356,26.5613,0.0831,58.209,39.082,29.0364
2018-02-06,5704.26,7706906376944.802,6008700387218,26.5416,0.082,58.209,39.0888,29.0398
2018-02-05,5998.22,8076080717813.605,6323018916319,27.813,0.1315,58.209,39.0947,29.0417
2018-02-02,6004.85,8080236305999.8,6326179483642,27.8273,0.1326,58.4276,39.1007,29.0417
2018-02-01,5984.74,8043284912200.195,6305108355087,27.7,0.1245,58.4276,39.1128,29.0557
2018-01-31,6189.34,8308477604952.398,6519373638534,28.6133,0.1755,58.4276,39.1249,29.0618
2018-01-30,6313.44,8461836997616.104,6643135033025,29.1415,0.2057,58.4276,39.138,29.0623
2018-01-29,6309.88,8463883018169.605,6643428822933,29.1485,0.2068,58.4276,39.1511,29.0623
2018-01-26,6383.63,8559772633859.098,6715088941388,29.4791,0.2259,58.587,39.1542,29.0618
2018-01-25,6382.72,8549377762196.906,6713358982062,29.4433,0.2241,58.587,39.1574,29.0618
2018-01-24,6394.3,8567390915233.491,6726803955100,29.5053,0.2272,58.587,39.1675,29.0618
2018-01-23,6355,8523774317803.298,6691306651072,29.3551,0.2209,58.587,39.1777,29.0618
2018-01-22,6347.64,8510885852079.902,6680260345131,29.3107,0.2188,58.587,39.1777,29.0618
2018-01-19,6272.38,8411307579328.909,6597617642878,28.9678,0.1943,58.6722,39.1778,29.0557
